stage_name	observed_idx	hidden_id	lane_id	frame_idx	subheader_idx	hit_idx	debug_ts_8ns	normalized_hit_word	raw_hit_word	ingress_sort_key
dma	773	536	1	193	0	1	42049	013354000000a441	013354000000a441	000000a441_1_   193_     0_     1
dma	774	540	2	193	0	2	42053	013770200000a445	013770200000a445	000000a445_2_   193_     0_     2
dma	775	537	3	193	0	3	42050	013398000000a442	013398000000a442	000000a442_3_   193_     0_     3
dma	776	541	0	194	0	0	42054	0137b4200000a446	0137b4200000a446	000000a446_0_   194_     0_     0
dma	777	539	1	194	0	1	42051	0133dc000000a443	0133dc000000a443	000000a443_1_   194_     0_     1
dma	778	544	2	194	0	2	42065	013f58000000a451	013f58000000a451	000000a451_2_   194_     0_     2
dma	779	545	3	194	0	3	42069	014374200000a455	014374200000a455	000000a455_3_   194_     0_     3
dma	780	548	0	195	0	0	42081	014b5c000000a461	014b5c000000a461	000000a461_0_   195_     0_     0
dma	781	550	1	195	0	1	42082	014ba0000000a462	014ba0000000a462	000000a462_1_   195_     0_     1
dma	782	553	2	195	0	2	42086	014fbc200000a466	014fbc200000a466	000000a466_2_   195_     0_     2
dma	783	552	3	195	0	3	42083	014be4000000a463	014be4000000a463	000000a463_3_   195_     0_     3
dma	784	554	0	196	0	0	42087	014c00200000a467	014c00200000a467	000000a467_0_   196_     0_     0
dma	785	557	1	196	0	1	42098	0157a4000000a472	0157a4000000a472	000000a472_1_   196_     0_     1
dma	786	559	2	196	0	2	42113	016364000000a481	016364000000a481	000000a481_2_   196_     0_     2
dma	787	560	3	196	0	3	42114	0163a8000000a482	0163a8000000a482	000000a482_3_   196_     0_     3
dma	788	562	0	197	0	0	42115	0163ec000000a483	0163ec000000a483	000000a483_0_   197_     0_     0
dma	789	564	1	197	0	1	42119	016408200000a487	016408200000a487	000000a487_1_   197_     0_     1
dma	790	565	2	197	0	2	42123	016824400000a48b	016824400000a48b	000000a48b_2_   197_     0_     2
dma	791	566	3	197	0	3	42128	016f24000000a490	016f24000000a490	000000a490_3_   197_     0_     3
dma	792	567	0	198	0	0	42129	016f68000000a491	016f68000000a491	000000a491_0_   198_     0_     0
dma	793	572	1	198	0	1	42133	017384200000a495	017384200000a495	000000a495_1_   198_     0_     1
dma	794	569	2	198	0	2	42130	016fac000000a492	016fac000000a492	000000a492_2_   198_     0_     2
dma	795	571	3	198	0	3	42131	016ff0000000a493	016ff0000000a493	000000a493_3_   198_     0_     3
dma	796	576	0	199	0	0	42145	017b6c000000a4a1	017b6c000000a4a1	000000a4a1_0_   199_     0_     0
dma	797	579	1	199	0	1	42149	017f88200000a4a5	017f88200000a4a5	000000a4a5_1_   199_     0_     1
dma	798	581	2	199	0	2	42161	018770000000a4b1	018770000000a4b1	000000a4b1_2_   199_     0_     2
dma	799	585	3	199	0	3	42165	018b8c200000a4b5	018b8c200000a4b5	000000a4b5_3_   199_     0_     3
dma	800	586	0	200	0	0	42169	018fa8400000a4b9	018fa8400000a4b9	000000a4b9_0_   200_     0_     0
dma	801	587	1	200	0	1	42173	0193c4600000a4bd	0193c4600000a4bd	000000a4bd_1_   200_     0_     1
dma	802	583	2	200	0	2	42162	0187b4000000a4b2	0187b4000000a4b2	000000a4b2_2_   200_     0_     2
dma	803	590	3	200	0	3	42177	019374000000a4c1	019374000000a4c1	000000a4c1_3_   200_     0_     3
dma	804	592	0	201	0	0	42178	0193b8000000a4c2	0193b8000000a4c2	000000a4c2_0_   201_     0_     0
dma	805	595	1	201	0	1	42182	0197d4200000a4c6	0197d4200000a4c6	000000a4c6_1_   201_     0_     1
dma	806	594	2	201	0	2	42179	0193fc000000a4c3	0193fc000000a4c3	000000a4c3_2_   201_     0_     2
dma	807	596	3	201	0	3	42183	019418200000a4c7	019418200000a4c7	000000a4c7_3_   201_     0_     3
dma	808	598	0	202	0	0	42194	019fbc000000a4d2	019fbc000000a4d2	000000a4d2_0_   202_     0_     0
dma	809	600	1	202	0	1	42195	019c00000000a4d3	019c00000000a4d3	000000a4d3_1_   202_     0_     1
dma	810	602	2	202	0	2	42199	01a01c200000a4d7	01a01c200000a4d7	000000a4d7_2_   202_     0_     2
dma	811	603	3	202	0	3	42211	01a804000000a4e3	01a804000000a4e3	000000a4e3_3_   202_     0_     3
dma	812	606	0	203	0	0	42225	01b780000000a4f1	01b780000000a4f1	000000a4f1_0_   203_     0_     0
dma	813	611	1	203	0	1	42229	01bb9c200000a4f5	01bb9c200000a4f5	000000a4f5_1_   203_     0_     1
dma	814	608	2	203	0	2	42226	01b7c4000000a4f2	01b7c4000000a4f2	000000a4f2_2_   203_     0_     2
dma	815	610	3	203	0	3	42227	01b408000000a4f3	01b408000000a4f3	000000a4f3_3_   203_     0_     3
dma	816	613	0	204	0	0	42231	01b824200000a4f7	01b824200000a4f7	000000a4f7_0_   204_     0_     0
dma	817	617	1	204	0	1	42241	01c384000000a501	01c384000000a501	000000a501_1_   204_     0_     1
dma	818	619	2	204	0	2	42242	01c3c8000000a502	01c3c8000000a502	000000a502_2_   204_     0_     2
dma	819	624	3	204	0	3	42246	01c7e4200000a506	01c7e4200000a506	000000a506_3_   204_     0_     3
dma	820	621	0	205	0	0	42243	01c00c000000a503	01c00c000000a503	000000a503_0_   205_     0_     0
dma	821	625	1	205	0	1	42247	01c428200000a507	01c428200000a507	000000a507_1_   205_     0_     1
dma	822	627	2	205	0	2	42251	01c844400000a50b	01c844400000a50b	000000a50b_2_   205_     0_     2
